Domain Code,Domain,AreaCode,AreaName,ElementCode,ElementName,ItemCode,ItemName,Year,Value,Flag,FlagD
"QC","Crops","170","Peru","5510","Production","619","Fruit, fresh nes","2010","95000.00","F","FAO estimate"
"QC","Crops","170","Peru","5510","Production","619","Fruit, fresh nes","2011","100000.00","F","FAO estimate"
"QC","Crops","170","Peru","5510","Production","619","Fruit, fresh nes","2012","105000.00","F","FAO estimate"
"QC","Crops","170","Peru","5510","Production","619","Fruit, fresh nes","2013","105000.00","F","FAO estimate"
"QC","Crops","170","Peru","5510","Production","622","Juice, fruit nes","2003","4800.00","Fc","Calculated data"
"QC","Crops","170","Peru","5510","Production","622","Juice, fruit nes","2004","4800.00","Fc","Calculated data"
"QC","Crops","170","Peru","5510","Production","622","Juice, fruit nes","2005","5000.00","Fc","Calculated data"
"QC","Crops","170","Peru","5510","Production","622","Juice, fruit nes","2006","8000.00","Fc","Calculated data"
"QC","Crops","170","Peru","5510","Production","622","Juice, fruit nes","2007","11000.00","Fc","Calculated data"
"QC","Crops","170","Peru","5510","Production","622","Juice, fruit nes","2008","8600.00","Fc","Calculated data"
"QC","Crops","170","Peru","5510","Production","622","Juice, fruit nes","2009","8800.00","Fc","Calculated data"
"QC","Crops","170","Peru","5510","Production","622","Juice, fruit nes","2010","13600.00","Fc","Calculated data"
"QC","Crops","170","Peru","5510","Production","622","Juice, fruit nes","2011","16000.00","Fc","Calculated data"
"QC","Crops","170","Peru","5510","Production","622","Juice, fruit nes","2012","16000.00","Fc","Calculated data"
"QC","Crops","170","Peru","5510","Production","622","Juice, fruit nes","2013","16000.00","Fc","Calculated data"
"QC","Crops","170","Peru","5510","Production","623","Fruit, prepared nes","2003","5250.00","Fc","Calculated data"
"QC","Crops","170","Peru","5510","Production","623","Fruit, prepared nes","2004","6750.00","Fc","Calculated data"
"QC","Crops","170","Peru","5510","Production","623","Fruit, prepared nes","2005","8250.00","Fc","Calculated data"
"QC","Crops","170","Peru","5510","Production","623","Fruit, prepared nes","2006","13500.00","Fc","Calculated data"
"QC","Crops","170","Peru","5510","Production","623","Fruit, prepared nes","2007","16125.00","Fc","Calculated data"
"QC","Crops","170","Peru","5510","Production","623","Fruit, prepared nes","2008","21750.00","Fc","Calculated data"
"QC","Crops","170","Peru","5510","Production","623","Fruit, prepared nes","2009","17250.00","Fc","Calculated data"
"QC","Crops","170","Peru","5510","Production","623","Fruit, prepared nes","2010","15000.00","Fc","Calculated data"
"QC","Crops","170","Peru","5510","Production","623","Fruit, prepared nes","2011","27750.00","Fc","Calculated data"
"QC","Crops","170","Peru","5510","Production","623","Fruit, prepared nes","2012","27000.00","Fc","Calculated data"
"QC","Crops","170","Peru","5510","Production","623","Fruit, prepared nes","2013","36000.00","Fc","Calculated data"
"QC","Crops","170","Peru","5510","Production","624","Flour, fruit","2003","","M","Data not available"
"QC","Crops","170","Peru","5510","Production","624","Flour, fruit","2004","","M","Data not available"
"QC","Crops","170","Peru","5510","Production","624","Flour, fruit","2005","","M","Data not available"
"QC","Crops","170","Peru","5510","Production","624","Flour, fruit","2006","","M","Data not available"
"QC","Crops","170","Peru","5510","Production","624","Flour, fruit","2007","25.00","Fc","Calculated data"
"QC","Crops","170","Peru","5510","Production","624","Flour, fruit","2008","30.00","Fc","Calculated data"
"QC","Crops","170","Peru","5510","Production","624","Flour, fruit","2009","40.00","Fc","Calculated data"
"QC","Crops","170","Peru","5510","Production","624","Flour, fruit","2010","55.00","Fc","Calculated data"
"QC","Crops","170","Peru","5510","Production","624","Flour, fruit","2011","75.00","Fc","Calculated data"
"QC","Crops","170","Peru","5510","Production","624","Flour, fruit","2012","75.00","Fc","Calculated data"
"QC","Crops","170","Peru","5510","Production","624","Flour, fruit","2013","75.00","Fc","Calculated data"
"QC","Crops","170","Peru","5510","Production","636","Forage and silage, maize","2003","659100.00","","Official data"
"QC","Crops","170","Peru","5510","Production","636","Forage and silage, maize","2004","765340.00","","Official data"
"QC","Crops","170","Peru","5510","Production","636","Forage and silage, maize","2005","944173.00","","Official data"
"QC","Crops","170","Peru","5510","Production","636","Forage and silage, maize","2006","950000.00","F","FAO estimate"
"QC","Crops","170","Peru","5510","Production","636","Forage and silage, maize","2007","960000.00","F","FAO estimate"
"QC","Crops","170","Peru","5510","Production","636","Forage and silage, maize","2008","1202203.00","","Official data"
"QC","Crops","170","Peru","5510","Production","636","Forage and silage, maize","2009","1432719.00","","Official data"
"QC","Crops","170","Peru","5510","Production","636","Forage and silage, maize","2010","1524677.00","","Official data"
"QC","Crops","170","Peru","5510","Production","636","Forage and silage, maize","2011","1640979.00","","Official data"
"QC","Crops","170","Peru","5510","Production","636","Forage and silage, maize","2012","1617397.00","","Official data"
"QC","Crops","170","Peru","5510","Production","636","Forage and silage, maize","2013","1612553.75","","Official data"
"QC","Crops","170","Peru","5510","Production","637","Forage and silage, sorghum","2003","1699.00","","Official data"
"QC","Crops","170","Peru","5510","Production","637","Forage and silage, sorghum","2004","4175.00","","Official data"
"QC","Crops","170","Peru","5510","Production","637","Forage and silage, sorghum","2005","2610.00","F","FAO estimate"
"QC","Crops","170","Peru","5510","Production","637","Forage and silage, sorghum","2006","1200.00","F","FAO estimate"
"QC","Crops","170","Peru","5510","Production","637","Forage and silage, sorghum","2007","750.00","F","FAO estimate"
"QC","Crops","170","Peru","5510","Production","637","Forage and silage, sorghum","2008","567.90","","Official data"
"QC","Crops","170","Peru","5510","Production","637","Forage and silage, sorghum","2009","542.00","","Official data"
"QC","Crops","170","Peru","5510","Production","637","Forage and silage, sorghum","2010","504.00","","Official data"
"QC","Crops","170","Peru","5510","Production","637","Forage and silage, sorghum","2011","268.00","","Official data"
"QC","Crops","170","Peru","5510","Production","637","Forage and silage, sorghum","2012","3006.00","","Official data"
"QC","Crops","170","Peru","5510","Production","637","Forage and silage, sorghum","2013","4330.00","","Official data"
"QC","Crops","170","Peru","5510","Production","638","Forage and silage, rye grass","2003","763376.00","","Official data"
"QC","Crops","170","Peru","5510","Production","638","Forage and silage, rye grass","2004","695126.00","","Official data"
"QC","Crops","170","Peru","5510","Production","638","Forage and silage, rye grass","2005","790843.00","","Official data"
"QC","Crops","170","Peru","5510","Production","638","Forage and silage, rye grass","2006","950000.00","F","FAO estimate"
"QC","Crops","170","Peru","5510","Production","638","Forage and silage, rye grass","2007","1200000.00","F","FAO estimate"
"QC","Crops","170","Peru","5510","Production","638","Forage and silage, rye grass","2008","1307628.90","","Official data"
"QC","Crops","170","Peru","5510","Production","638","Forage and silage, rye grass","2009","1415038.00","","Official data"
"QC","Crops","170","Peru","5510","Production","638","Forage and silage, rye grass","2010","1392550.00","","Official data"
"QC","Crops","170","Peru","5510","Production","638","Forage and silage, rye grass","2011","1300335.00","","Official data"
"QC","Crops","170","Peru","5510","Production","638","Forage and silage, rye grass","2012","1379549.00","","Official data"
"QC","Crops","170","Peru","5510","Production","638","Forage and silage, rye grass","2013","1483295.77","","Official data"
"QC","Crops","170","Peru","5510","Production","640","Forage and silage, clover","2003","82835.00","","Official data"
"QC","Crops","170","Peru","5510","Production","640","Forage and silage, clover","2004","116826.00","","Official data"
"QC","Crops","170","Peru","5510","Production","640","Forage and silage, clover","2005","134199.00","","Official data"
"QC","Crops","170","Peru","5510","Production","640","Forage and silage, clover","2006","150000.00","F","FAO estimate"
"QC","Crops","170","Peru","5510","Production","640","Forage and silage, clover","2007","190000.00","F","FAO estimate"
"QC","Crops","170","Peru","5510","Production","640","Forage and silage, clover","2008","238957.10","","Official data"
"QC","Crops","170","Peru","5510","Production","640","Forage and silage, clover","2009","264123.00","","Official data"
"QC","Crops","170","Peru","5510","Production","640","Forage and silage, clover","2010","284558.00","","Official data"
"QC","Crops","170","Peru","5510","Production","640","Forage and silage, clover","2011","348087.00","","Official data"
"QC","Crops","170","Peru","5510","Production","640","Forage and silage, clover","2012","357242.00","","Official data"
"QC","Crops","170","Peru","5510","Production","640","Forage and silage, clover","2013","370251.37","","Official data"
"QC","Crops","170","Peru","5510","Production","641","Forage and silage, alfalfa","2003","5652082.00","","Official data"
"QC","Crops","170","Peru","5510","Production","641","Forage and silage, alfalfa","2004","5638880.00","","Official data"
"QC","Crops","170","Peru","5510","Production","641","Forage and silage, alfalfa","2005","5605880.00","","Official data"
"QC","Crops","170","Peru","5510","Production","641","Forage and silage, alfalfa","2006","5639564.00","","Official data"
"QC","Crops","170","Peru","5510","Production","641","Forage and silage, alfalfa","2007","5731970.00","","Official data"
"QC","Crops","170","Peru","5510","Production","641","Forage and silage, alfalfa","2008","5822487.00","","Official data"
"QC","Crops","170","Peru","5510","Production","641","Forage and silage, alfalfa","2009","6113077.00","","Official data"
"QC","Crops","170","Peru","5510","Production","641","Forage and silage, alfalfa","2010","6240875.00","","Official data"
"QC","Crops","170","Peru","5510","Production","641","Forage and silage, alfalfa","2011","6398177.00","","Official data"
"QC","Crops","170","Peru","5510","Production","641","Forage and silage, alfalfa","2012","6696376.00","","Official data"
"QC","Crops","170","Peru","5510","Production","641","Forage and silage, alfalfa","2013","6954142.60","","Official data"
"QC","Crops","170","Peru","5510","Production","656","Coffee, green","2003","203148.00","","Official data"
"QC","Crops","170","Peru","5510","Production","656","Coffee, green","2004","231447.00","","Official data"
"QC","Crops","170","Peru","5510","Production","656","Coffee, green","2005","188611.00","","Official data"
"QC","Crops","170","Peru","5510","Production","656","Coffee, green","2006","273178.00","","Official data"
"QC","Crops","170","Peru","5510","Production","656","Coffee, green","2007","225992.00","","Official data"
"QC","Crops","170","Peru","5510","Production","656","Coffee, green","2008","273780.00","","Official data"
"QC","Crops","170","Peru","5510","Production","656","Coffee, green","2009","243479.00","","Official data"
"QC","Crops","170","Peru","5510","Production","656","Coffee, green","2010","264605.00","","Official data"
"QC","Crops","170","Peru","5510","Production","656","Coffee, green","2011","331547.00","","Official data"
"QC","Crops","170","Peru","5510","Production","656","Coffee, green","2012","314471.00","","Official data"
"QC","Crops","170","Peru","5510","Production","656","Coffee, green","2013","256241.43","","Official data"
"QC","Crops","170","Peru","5510","Production","661","Cocoa, beans","2003","24214.00","","Official data"
"QC","Crops","170","Peru","5510","Production","661","Cocoa, beans","2004","25921.00","","Official data"
"QC","Crops","170","Peru","5510","Production","661","Cocoa, beans","2005","25257.00","","Official data"
"QC","Crops","170","Peru","5510","Production","661","Cocoa, beans","2006","31676.00","","Official data"
"QC","Crops","170","Peru","5510","Production","661","Cocoa, beans","2007","31387.00","","Official data"
"QC","Crops","170","Peru","5510","Production","661","Cocoa, beans","2008","34003.00","","Official data"
"QC","Crops","170","Peru","5510","Production","661","Cocoa, beans","2009","36803.00","","Official data"
"QC","Crops","170","Peru","5510","Production","661","Cocoa, beans","2010","46613.00","","Official data"
"QC","Crops","170","Peru","5510","Production","661","Cocoa, beans","2011","56499.00","","Official data"
"QC","Crops","170","Peru","5510","Production","661","Cocoa, beans","2012","62492.00","","Official data"
"QC","Crops","170","Peru","5510","Production","661","Cocoa, beans","2013","71175.41","","Official data"
"QC","Crops","170","Peru","5510","Production","667","Tea","2003","5634.00","","Official data"
"QC","Crops","170","Peru","5510","Production","667","Tea","2004","1548.00","","Official data"
"QC","Crops","170","Peru","5510","Production","667","Tea","2005","4236.00","","Official data"
"QC","Crops","170","Peru","5510","Production","667","Tea","2006","4820.00","","Official data"
"QC","Crops","170","Peru","5510","Production","667","Tea","2007","3597.00","","Official data"
"QC","Crops","170","Peru","5510","Production","667","Tea","2008","4009.00","","Official data"
"QC","Crops","170","Peru","5510","Production","667","Tea","2009","3169.00","","Official data"
"QC","Crops","170","Peru","5510","Production","667","Tea","2010","3214.00","","Official data"
"QC","Crops","170","Peru","5510","Production","667","Tea","2011","3158.00","","Official data"
"QC","Crops","170","Peru","5510","Production","667","Tea","2012","3434.00","","Official data"
"QC","Crops","170","Peru","5510","Production","667","Tea","2013","4319.47","","Official data"
"QC","Crops","170","Peru","5510","Production","674","Tea nes","2003","100.00","F","FAO estimate"
"QC","Crops","170","Peru","5510","Production","674","Tea nes","2004","110.00","F","FAO estimate"
"QC","Crops","170","Peru","5510","Production","674","Tea nes","2005","125.00","F","FAO estimate"
"QC","Crops","170","Peru","5510","Production","674","Tea nes","2006","150.00","F","FAO estimate"
"QC","Crops","170","Peru","5510","Production","674","Tea nes","2007","175.00","F","FAO estimate"
"QC","Crops","170","Peru","5510","Production","674","Tea nes","2008","175.00","F","FAO estimate"
"QC","Crops","170","Peru","5510","Production","674","Tea nes","2009","200.00","F","FAO estimate"
"QC","Crops","170","Peru","5510","Production","674","Tea nes","2010","210.00","F","FAO estimate"
"QC","Crops","170","Peru","5510","Production","674","Tea nes","2011","220.00","F","FAO estimate"
"QC","Crops","170","Peru","5510","Production","674","Tea nes","2012","230.00","F","FAO estimate"
"QC","Crops","170","Peru","5510","Production","674","Tea nes","2013","230.00","F","FAO estimate"
"QC","Crops","170","Peru","5510","Production","687","Pepper (piper spp.)","2003","314.00","","Official data"
"QC","Crops","170","Peru","5510","Production","687","Pepper (piper spp.)","2004","368.00","","Official data"
"QC","Crops","170","Peru","5510","Production","687","Pepper (piper spp.)","2005","122.00","","Official data"
"QC","Crops","170","Peru","5510","Production","687","Pepper (piper spp.)","2006","402.00","","Official data"
"QC","Crops","170","Peru","5510","Production","687","Pepper (piper spp.)","2007","210.00","","Official data"
"QC","Crops","170","Peru","5510","Production","687","Pepper (piper spp.)","2008","308.50","","Official data"
"QC","Crops","170","Peru","5510","Production","687","Pepper (piper spp.)","2009","345.00","","Official data"
"QC","Crops","170","Peru","5510","Production","687","Pepper (piper spp.)","2010","314.00","","Official data"
"QC","Crops","170","Peru","5510","Production","687","Pepper (piper spp.)","2011","348.00","","Official data"
"QC","Crops","170","Peru","5510","Production","687","Pepper (piper spp.)","2012","369.00","","Official data"
"QC","Crops","170","Peru","5510","Production","687","Pepper (piper spp.)","2013","356.31","","Official data"
"QC","Crops","170","Peru","5510","Production","689","Chillies and peppers, dry","2003","86784.00","","Official data"
"QC","Crops","170","Peru","5510","Production","689","Chillies and peppers, dry","2004","103239.00","","Official data"
"QC","Crops","170","Peru","5510","Production","689","Chillies and peppers, dry","2005","161708.00","","Official data"
"QC","Crops","170","Peru","5510","Production","689","Chillies and peppers, dry","2006","161800.00","F","FAO estimate"
"QC","Crops","170","Peru","5510","Production","689","Chillies and peppers, dry","2007","165000.00","F","FAO estimate"
"QC","Crops","170","Peru","5510","Production","689","Chillies and peppers, dry","2008","150000.00","F","FAO estimate"
"QC","Crops","170","Peru","5510","Production","689","Chillies and peppers, dry","2009","168387.00","","Official data"
"QC","Crops","170","Peru","5510","Production","689","Chillies and peppers, dry","2010","135791.00","","Official data"
"QC","Crops","170","Peru","5510","Production","689","Chillies and peppers, dry","2011","171929.00","","Official data"
"QC","Crops","170","Peru","5510","Production","689","Chillies and peppers, dry","2012","163000.00","F","FAO estimate"
"QC","Crops","170","Peru","5510","Production","689","Chillies and peppers, dry","2013","164000.00","F","FAO estimate"
"QC","Crops","170","Peru","5510","Production","711","Anise, badian, fennel, coriander","2003","10351.00","","Official data"
"QC","Crops","170","Peru","5510","Production","711","Anise, badian, fennel, coriander","2004","11109.00","","Official data"
"QC","Crops","170","Peru","5510","Production","711","Anise, badian, fennel, coriander","2005","7155.00","","Official data"
"QC","Crops","170","Peru","5510","Production","711","Anise, badian, fennel, coriander","2006","7200.00","F","FAO estimate"
"QC","Crops","170","Peru","5510","Production","711","Anise, badian, fennel, coriander","2007","8000.00","F","FAO estimate"
"QC","Crops","170","Peru","5510","Production","711","Anise, badian, fennel, coriander","2008","7500.00","F","FAO estimate"
"QC","Crops","170","Peru","5510","Production","711","Anise, badian, fennel, coriander","2009","4960.00","","Official data"
"QC","Crops","170","Peru","5510","Production","711","Anise, badian, fennel, coriander","2010","6430.00","","Official data"
"QC","Crops","170","Peru","5510","Production","711","Anise, badian, fennel, coriander","2011","828.00","","Official data"
"QC","Crops","170","Peru","5510","Production","711","Anise, badian, fennel, coriander","2012","669.00","","Official data"
"QC","Crops","170","Peru","5510","Production","711","Anise, badian, fennel, coriander","2013","416.39","","Official data"
"QC","Crops","170","Peru","5510","Production","720","Ginger","2003","","M","Data not available"
"QC","Crops","170","Peru","5510","Production","720","Ginger","2004","","M","Data not available"
"QC","Crops","170","Peru","5510","Production","720","Ginger","2005","","M","Data not available"
"QC","Crops","170","Peru","5510","Production","720","Ginger","2006","","M","Data not available"
"QC","Crops","170","Peru","5510","Production","720","Ginger","2007","280.00","F","FAO estimate"
"QC","Crops","170","Peru","5510","Production","720","Ginger","2008","600.00","F","FAO estimate"
"QC","Crops","170","Peru","5510","Production","720","Ginger","2009","800.00","F","FAO estimate"
"QC","Crops","170","Peru","5510","Production","720","Ginger","2010","2300.00","F","FAO estimate"
"QC","Crops","170","Peru","5510","Production","720","Ginger","2011","2300.00","F","FAO estimate"
"QC","Crops","170","Peru","5510","Production","720","Ginger","2012","2100.00","F","FAO estimate"
"QC","Crops","170","Peru","5510","Production","720","Ginger","2013","3800.00","F","FAO estimate"
"QC","Crops","170","Peru","5510","Production","723","Spices, nes","2003","1750.00","F","FAO estimate"
"QC","Crops","170","Peru","5510","Production","723","Spices, nes","2004","1800.00","F","FAO estimate"
"QC","Crops","170","Peru","5510","Production","723","Spices, nes","2005","1850.00","F","FAO estimate"
"QC","Crops","170","Peru","5510","Production","723","Spices, nes","2006","1950.00","F","FAO estimate"
"QC","Crops","170","Peru","5510","Production","723","Spices, nes","2007","2200.00","F","FAO estimate"
"QC","Crops","170","Peru","5510","Production","723","Spices, nes","2008","2300.00","F","FAO estimate"
"QC","Crops","170","Peru","5510","Production","723","Spices, nes","2009","2400.00","F","FAO estimate"
"QC","Crops","170","Peru","5510","Production","723","Spices, nes","2010","1969.00","Im","FAO data based on imputation methodology"
"QC","Crops","170","Peru","5510","Production","723","Spices, nes","2011","2494.00","Im","FAO data based on imputation methodology"
"QC","Crops","170","Peru","5510","Production","723","Spices, nes","2012","2550.00","F","FAO estimate"
"QC","Crops","170","Peru","5510","Production","723","Spices, nes","2013","2500.00","F","FAO estimate"
"QC","Crops","170","Peru","5510","Production","767","Cotton lint","2003","45533.00","*","Unofficial figure"
"QC","Crops","170","Peru","5510","Production","767","Cotton lint","2004","62560.00","*","Unofficial figure"
"QC","Crops","170","Peru","5510","Production","767","Cotton lint","2005","69100.00","*","Unofficial figure"
"QC","Crops","170","Peru","5510","Production","767","Cotton lint","2006","71100.00","*","Unofficial figure"
"QC","Crops","170","Peru","5510","Production","767","Cotton lint","2007","62000.00","*","Unofficial figure"
"QC","Crops","170","Peru","5510","Production","767","Cotton lint","2008","36000.00","*","Unofficial figure"
"QC","Crops","170","Peru","5510","Production","767","Cotton lint","2009","24000.00","*","Unofficial figure"
"QC","Crops","170","Peru","5510","Production","767","Cotton lint","2010","23000.00","F","FAO estimate"
"QC","Crops","170","Peru","5510","Production","767","Cotton lint","2011","44000.00","*","Unofficial figure"
"QC","Crops","170","Peru","5510","Production","767","Cotton lint","2012","40000.00","*","Unofficial figure"
"QC","Crops","170","Peru","5510","Production","767","Cotton lint","2013","38000.00","*","Unofficial figure"
"QC","Crops","170","Peru","5510","Production","780","Jute","2003","200.00","F","FAO estimate"
"QC","Crops","170","Peru","5510","Production","780","Jute","2004","210.00","F","FAO estimate"
"QC","Crops","170","Peru","5510","Production","780","Jute","2005","215.00","F","FAO estimate"
"QC","Crops","170","Peru","5510","Production","780","Jute","2006","230.00","F","FAO estimate"
"QC","Crops","170","Peru","5510","Production","780","Jute","2007","250.00","F","FAO estimate"
"QC","Crops","170","Peru","5510","Production","780","Jute","2008","250.00","F","FAO estimate"
"QC","Crops","170","Peru","5510","Production","780","Jute","2009","271.00","Im","FAO data based on imputation methodology"
"QC","Crops","170","Peru","5510","Production","780","Jute","2010","240.00","Im","FAO data based on imputation methodology"
"QC","Crops","170","Peru","5510","Production","780","Jute","2011","277.00","Im","FAO data based on imputation methodology"
"QC","Crops","170","Peru","5510","Production","780","Jute","2012","280.00","F","FAO estimate"
"QC","Crops","170","Peru","5510","Production","780","Jute","2013","280.00","F","FAO estimate"
"QC","Crops","170","Peru","5510","Production","826","Tobacco, unmanufactured","2003","2466.00","","Official data"
"QC","Crops","170","Peru","5510","Production","826","Tobacco, unmanufactured","2004","1770.00","","Official data"
"QC","Crops","170","Peru","5510","Production","826","Tobacco, unmanufactured","2005","2230.00","","Official data"
"QC","Crops","170","Peru","5510","Production","826","Tobacco, unmanufactured","2006","2600.00","F","FAO estimate"
"QC","Crops","170","Peru","5510","Production","826","Tobacco, unmanufactured","2007","2850.00","F","FAO estimate"
"QC","Crops","170","Peru","5510","Production","826","Tobacco, unmanufactured","2008","3901.00","","Official data"
"QC","Crops","170","Peru","5510","Production","826","Tobacco, unmanufactured","2009","7408.00","","Official data"
"QC","Crops","170","Peru","5510","Production","826","Tobacco, unmanufactured","2010","6964.00","","Official data"
"QC","Crops","170","Peru","5510","Production","826","Tobacco, unmanufactured","2011","9389.00","","Official data"
"QC","Crops","170","Peru","5510","Production","826","Tobacco, unmanufactured","2012","7260.00","","Official data"
"QC","Crops","170","Peru","5510","Production","826","Tobacco, unmanufactured","2013","9669.00","","Official data"
"QC","Crops","170","Peru","5510","Production","836","Rubber, natural","2003","","M","Data not available"
"QC","Crops","170","Peru","5510","Production","836","Rubber, natural","2004","","M","Data not available"
"QC","Crops","170","Peru","5510","Production","836","Rubber, natural","2005","","M","Data not available"
"QC","Crops","170","Peru","5510","Production","836","Rubber, natural","2006","","M","Data not available"
"QC","Crops","170","Peru","5510","Production","836","Rubber, natural","2007","","M","Data not available"
"QC","Crops","170","Peru","5510","Production","836","Rubber, natural","2008","","M","Data not available"
"QC","Crops","170","Peru","5510","Production","836","Rubber, natural","2009","","M","Data not available"
"QC","Crops","170","Peru","5510","Production","836","Rubber, natural","2010","","M","Data not available"
"QC","Crops","170","Peru","5510","Production","836","Rubber, natural","2011","","M","Data not available"
"QC","Crops","170","Peru","5510","Production","836","Rubber, natural","2012","","M","Data not available"
"QC","Crops","170","Peru","5510","Production","836","Rubber, natural","2013","","M","Data not available"
"QC","Crops","170","Peru","5510","Production","1717","Cereals,Total","2003","3920080.00","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","170","Peru","5510","Production","1717","Cereals,Total","2004","3438251.00","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","170","Peru","5510","Production","1717","Cereals,Total","2005","4131905.00","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","170","Peru","5510","Production","1717","Cereals,Total","2006","4063601.00","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","170","Peru","5510","Production","1717","Cereals,Total","2007","4032733.00","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","170","Peru","5510","Production","1717","Cereals,Total","2008","4699209.00","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","170","Peru","5510","Production","1717","Cereals,Total","2009","5049848.00","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","170","Peru","5510","Production","1717","Cereals,Total","2010","4868098.00","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","170","Peru","5510","Production","1717","Cereals,Total","2011","4619000.00","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","170","Peru","5510","Production","1717","Cereals,Total","2012","5223565.00","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","170","Peru","5510","Production","1717","Cereals,Total","2013","5248725.88","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","170","Peru","5510","Production","1720","Roots and Tubers,Total","2003","4535147.00","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","170","Peru","5510","Production","1720","Roots and Tubers,Total","2004","4424636.00","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","170","Peru","5510","Production","1720","Roots and Tubers,Total","2005","4760290.00","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","170","Peru","5510","Production","1720","Roots and Tubers,Total","2006","4867054.00","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","170","Peru","5510","Production","1720","Roots and Tubers,Total","2007","5014533.00","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","170","Peru","5510","Production","1720","Roots and Tubers,Total","2008","5238178.00","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","170","Peru","5510","Production","1720","Roots and Tubers,Total","2009","5490130.00","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","170","Peru","5510","Production","1720","Roots and Tubers,Total","2010","5604378.00","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","170","Peru","5510","Production","1720","Roots and Tubers,Total","2011","5774026.00","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","170","Peru","5510","Production","1720","Roots and Tubers,Total","2012","6200011.00","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","170","Peru","5510","Production","1720","Roots and Tubers,Total","2013","6347451.07","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","170","Peru","5510","Production","1726","Pulses,Total","2003","188924.00","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","170","Peru","5510","Production","1726","Pulses,Total","2004","179112.00","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","170","Peru","5510","Production","1726","Pulses,Total","2005","196269.00","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","170","Peru","5510","Production","1726","Pulses,Total","2006","234229.00","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","170","Peru","5510","Production","1726","Pulses,Total","2007","225917.00","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","170","Peru","5510","Production","1726","Pulses,Total","2008","241482.00","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","170","Peru","5510","Production","1726","Pulses,Total","2009","265292.00","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","170","Peru","5510","Production","1726","Pulses,Total","2010","264986.00","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","170","Peru","5510","Production","1726","Pulses,Total","2011","241737.00","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","170","Peru","5510","Production","1726","Pulses,Total","2012","277243.00","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","170","Peru","5510","Production","1726","Pulses,Total","2013","268057.29","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","170","Peru","5510","Production","1729","Treenuts,Total","2003","9123.00","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","170","Peru","5510","Production","1729","Treenuts,Total","2004","9045.00","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","170","Peru","5510","Production","1729","Treenuts,Total","2005","11062.00","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","170","Peru","5510","Production","1729","Treenuts,Total","2006","10785.00","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","170","Peru","5510","Production","1729","Treenuts,Total","2007","10893.00","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","170","Peru","5510","Production","1729","Treenuts,Total","2008","11097.00","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","170","Peru","5510","Production","1729","Treenuts,Total","2009","11133.00","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","170","Peru","5510","Production","1729","Treenuts,Total","2010","10504.00","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","170","Peru","5510","Production","1729","Treenuts,Total","2011","11190.00","A","Aggregate, may include official, semi-official, estimated or calculated data"
